bin	name	count
WM04_S4_032	Metabolism	164
WM04_S4_032	Brite Hierarchies	141
WM04_S4_032	Environmental Information Processing	20
WM04_S4_032	Human Diseases	14
WM04_S4_032	Not Included in Pathway or Brite	62
WM04_S4_032	Organismal Systems	5
WM04_S4_032	Cellular Processes	15
WM04_S4_032	Genetic Information Processing	15
WM04_S4_033	Metabolism	365
WM04_S4_033	Brite Hierarchies	428
WM04_S4_033	Not Included in Pathway or Brite	84
WM04_S4_033	Environmental Information Processing	119
WM04_S4_033	Organismal Systems	15
WM04_S4_033	Human Diseases	22
WM04_S4_033	Cellular Processes	76
WM04_S4_033	Genetic Information Processing	48
WM04_S4_036	Metabolism	1166
WM04_S4_036	Environmental Information Processing	148
WM04_S4_036	Organismal Systems	61
WM04_S4_036	Human Diseases	114
WM04_S4_036	Brite Hierarchies	1020
WM04_S4_036	Not Included in Pathway or Brite	238
WM04_S4_036	Cellular Processes	163
WM04_S4_036	Genetic Information Processing	156
WM04_S4_040	Metabolism	1101
WM04_S4_040	Environmental Information Processing	158
WM04_S4_040	Organismal Systems	54
WM04_S4_040	Human Diseases	109
WM04_S4_040	Brite Hierarchies	1104
WM04_S4_040	Not Included in Pathway or Brite	265
WM04_S4_040	Cellular Processes	130
WM04_S4_040	Genetic Information Processing	152
WM04_S4_047	Metabolism	681
WM04_S4_047	Cellular Processes	51
WM04_S4_047	Human Diseases	43
WM04_S4_047	Brite Hierarchies	573
WM04_S4_047	Environmental Information Processing	83
WM04_S4_047	Not Included in Pathway or Brite	98
WM04_S4_047	Genetic Information Processing	144
WM04_S4_047	Organismal Systems	17
WM04_S4_048	Metabolism	244
WM04_S4_048	Environmental Information Processing	36
WM04_S4_048	Brite Hierarchies	518
WM04_S4_048	Human Diseases	54
WM04_S4_048	Not Included in Pathway or Brite	68
WM04_S4_048	Genetic Information Processing	161
WM04_S4_048	Cellular Processes	24
WM04_S4_048	Organismal Systems	13
WM04_S4_049	Metabolism	450
WM04_S4_049	Human Diseases	38
WM04_S4_049	Brite Hierarchies	483
WM04_S4_049	Not Included in Pathway or Brite	118
WM04_S4_049	Genetic Information Processing	71
WM04_S4_049	Environmental Information Processing	89
WM04_S4_049	Organismal Systems	17
WM04_S4_049	Cellular Processes	69
WM04_S4_050	Metabolism	206
WM04_S4_050	Environmental Information Processing	34
WM04_S4_050	Human Diseases	44
WM04_S4_050	Brite Hierarchies	463
WM04_S4_050	Not Included in Pathway or Brite	65
WM04_S4_050	Genetic Information Processing	129
WM04_S4_050	Organismal Systems	10
WM04_S4_050	Cellular Processes	24
WM04_S4_060	Metabolism	670
WM04_S4_060	Human Diseases	74
WM04_S4_060	Brite Hierarchies	929
WM04_S4_060	Not Included in Pathway or Brite	223
WM04_S4_060	Environmental Information Processing	195
WM04_S4_060	Organismal Systems	36
WM04_S4_060	Cellular Processes	195
WM04_S4_060	Genetic Information Processing	94
WM05_S5_002	Metabolism	1627
WM05_S5_002	Environmental Information Processing	298
WM05_S5_002	Cellular Processes	168
WM05_S5_002	Human Diseases	184
WM05_S5_002	Brite Hierarchies	1736
WM05_S5_002	Not Included in Pathway or Brite	438
WM05_S5_002	Organismal Systems	91
WM05_S5_002	Genetic Information Processing	180
WM05_S5_004	Metabolism	1231
WM05_S5_004	Environmental Information Processing	187
WM05_S5_004	Cellular Processes	141
WM05_S5_004	Human Diseases	156
WM05_S5_004	Brite Hierarchies	1319
WM05_S5_004	Not Included in Pathway or Brite	296
WM05_S5_004	Organismal Systems	83
WM05_S5_004	Genetic Information Processing	180
WM05_S5_011	Metabolism	392
WM05_S5_011	Human Diseases	47
WM05_S5_011	Brite Hierarchies	458
WM05_S5_011	Organismal Systems	8
WM05_S5_011	Not Included in Pathway or Brite	110
WM05_S5_011	Environmental Information Processing	96
WM05_S5_011	Cellular Processes	110
WM05_S5_011	Genetic Information Processing	44
WM05_S5_013	Metabolism	262
WM05_S5_013	Organismal Systems	5
WM05_S5_013	Brite Hierarchies	256
WM05_S5_013	Environmental Information Processing	46
WM05_S5_013	Not Included in Pathway or Brite	98
WM05_S5_013	Human Diseases	14
WM05_S5_013	Cellular Processes	24
WM05_S5_013	Genetic Information Processing	35
WM05_S5_015	Metabolism	1711
WM05_S5_015	Environmental Information Processing	366
WM05_S5_015	Cellular Processes	197
WM05_S5_015	Human Diseases	198
WM05_S5_015	Brite Hierarchies	1895
WM05_S5_015	Not Included in Pathway or Brite	520
WM05_S5_015	Organismal Systems	93
WM05_S5_015	Genetic Information Processing	203
WM05_S5_023	Metabolism	1195
WM05_S5_023	Environmental Information Processing	271
WM05_S5_023	Organismal Systems	59
WM05_S5_023	Human Diseases	219
WM05_S5_023	Brite Hierarchies	1794
WM05_S5_023	Not Included in Pathway or Brite	412
WM05_S5_023	Cellular Processes	232
WM05_S5_023	Genetic Information Processing	177
WM05_S5_037	Metabolism	955
WM05_S5_037	Environmental Information Processing	119
WM05_S5_037	Cellular Processes	84
WM05_S5_037	Human Diseases	67
WM05_S5_037	Brite Hierarchies	744
WM05_S5_037	Not Included in Pathway or Brite	140
WM05_S5_037	Genetic Information Processing	134
WM05_S5_037	Organismal Systems	27
WM05_S5_038	Metabolism	866
WM05_S5_038	Environmental Information Processing	168
WM05_S5_038	Cellular Processes	93
WM05_S5_038	Human Diseases	130
WM05_S5_038	Brite Hierarchies	1140
WM05_S5_038	Organismal Systems	58
WM05_S5_038	Not Included in Pathway or Brite	258
WM05_S5_038	Genetic Information Processing	137
WM05_S5_040	Metabolism	368
WM05_S5_040	Organismal Systems	8
WM05_S5_040	Brite Hierarchies	348
WM05_S5_040	Environmental Information Processing	47
WM05_S5_040	Human Diseases	17
WM05_S5_040	Not Included in Pathway or Brite	77
WM05_S5_040	Cellular Processes	32
WM05_S5_040	Genetic Information Processing	68
WM05_S5_047	Metabolism	1283
WM05_S5_047	Human Diseases	145
WM05_S5_047	Brite Hierarchies	1378
WM05_S5_047	Not Included in Pathway or Brite	396
WM05_S5_047	Environmental Information Processing	243
WM05_S5_047	Organismal Systems	74
WM05_S5_047	Cellular Processes	97
WM05_S5_047	Genetic Information Processing	125
WM11_S6_009	Metabolism	446
WM11_S6_009	Human Diseases	107
WM11_S6_009	Brite Hierarchies	465
WM11_S6_009	Not Included in Pathway or Brite	154
WM11_S6_009	Organismal Systems	20
WM11_S6_009	Environmental Information Processing	82
WM11_S6_009	Cellular Processes	78
WM11_S6_009	Genetic Information Processing	26
WM11_S6_018	Metabolism	1098
WM11_S6_018	Environmental Information Processing	141
WM11_S6_018	Cellular Processes	89
WM11_S6_018	Human Diseases	68
WM11_S6_018	Brite Hierarchies	945
WM11_S6_018	Not Included in Pathway or Brite	175
WM11_S6_018	Genetic Information Processing	190
WM11_S6_018	Organismal Systems	30
WM11_S6_023	Metabolism	824
WM11_S6_023	Not Included in Pathway or Brite	294
WM11_S6_023	Brite Hierarchies	918
WM11_S6_023	Environmental Information Processing	247
WM11_S6_023	Organismal Systems	57
WM11_S6_023	Human Diseases	199
WM11_S6_023	Cellular Processes	238
WM11_S6_023	Genetic Information Processing	89
WM11_S6_032	Metabolism	623
WM11_S6_032	Environmental Information Processing	91
WM11_S6_032	Brite Hierarchies	654
WM11_S6_032	Human Diseases	57
WM11_S6_032	Organismal Systems	26
WM11_S6_032	Cellular Processes	63
WM11_S6_032	Not Included in Pathway or Brite	127
WM11_S6_032	Genetic Information Processing	104
WM11_S6_035	Metabolism	173
WM11_S6_035	Environmental Information Processing	23
WM11_S6_035	Human Diseases	43
WM11_S6_035	Brite Hierarchies	367
WM11_S6_035	Not Included in Pathway or Brite	45
WM11_S6_035	Genetic Information Processing	115
WM11_S6_035	Organismal Systems	9
WM11_S6_035	Cellular Processes	19
WM11_S6_037	Metabolism	899
WM11_S6_037	Human Diseases	90
WM11_S6_037	Brite Hierarchies	890
WM11_S6_037	Not Included in Pathway or Brite	169
WM11_S6_037	Environmental Information Processing	122
WM11_S6_037	Cellular Processes	137
WM11_S6_037	Genetic Information Processing	170
WM11_S6_037	Organismal Systems	57
WM11_S6_038	Metabolism	102
WM11_S6_038	Organismal Systems	5
WM11_S6_038	Brite Hierarchies	144
WM11_S6_038	Human Diseases	8
WM11_S6_038	Genetic Information Processing	19
WM11_S6_038	Cellular Processes	12
WM11_S6_038	Environmental Information Processing	18
WM11_S6_038	Not Included in Pathway or Brite	36
WM12_S7_001	Metabolism	1118
WM12_S7_001	Environmental Information Processing	165
WM12_S7_001	Organismal Systems	65
WM12_S7_001	Cellular Processes	106
WM12_S7_001	Human Diseases	139
WM12_S7_001	Brite Hierarchies	1346
WM12_S7_001	Not Included in Pathway or Brite	301
WM12_S7_001	Genetic Information Processing	168
WM12_S7_004	Metabolism	976
WM12_S7_004	Environmental Information Processing	128
WM12_S7_004	Cellular Processes	82
WM12_S7_004	Human Diseases	128
WM12_S7_004	Brite Hierarchies	1157
WM12_S7_004	Not Included in Pathway or Brite	268
WM12_S7_004	Organismal Systems	59
WM12_S7_004	Genetic Information Processing	185
WM12_S7_008	Metabolism	791
WM12_S7_008	Environmental Information Processing	168
WM12_S7_008	Organismal Systems	77
WM12_S7_008	Brite Hierarchies	1112
WM12_S7_008	Human Diseases	181
WM12_S7_008	Not Included in Pathway or Brite	197
WM12_S7_008	Genetic Information Processing	165
WM12_S7_008	Cellular Processes	156
WM12_S7_010	Metabolism	1057
WM12_S7_010	Environmental Information Processing	140
WM12_S7_010	Cellular Processes	84
WM12_S7_010	Human Diseases	132
WM12_S7_010	Brite Hierarchies	1182
WM12_S7_010	Not Included in Pathway or Brite	252
WM12_S7_010	Organismal Systems	63
WM12_S7_010	Genetic Information Processing	183
WM12_S7_013	Metabolism	1237
WM12_S7_013	Environmental Information Processing	168
WM12_S7_013	Organismal Systems	64
WM12_S7_013	Cellular Processes	110
WM12_S7_013	Human Diseases	157
WM12_S7_013	Brite Hierarchies	1535
WM12_S7_013	Not Included in Pathway or Brite	355
WM12_S7_013	Genetic Information Processing	206
WM12_S7_014	Metabolism	431
WM12_S7_014	Human Diseases	63
WM12_S7_014	Brite Hierarchies	464
WM12_S7_014	Not Included in Pathway or Brite	101
WM12_S7_014	Environmental Information Processing	100
WM12_S7_014	Organismal Systems	14
WM12_S7_014	Cellular Processes	88
WM12_S7_014	Genetic Information Processing	24
WM12_S7_015	Metabolism	1268
WM12_S7_015	Environmental Information Processing	226
WM12_S7_015	Human Diseases	278
WM12_S7_015	Brite Hierarchies	1239
WM12_S7_015	Organismal Systems	77
WM12_S7_015	Not Included in Pathway or Brite	285
WM12_S7_015	Cellular Processes	174
WM12_S7_015	Genetic Information Processing	157
WM12_S7_020	Metabolism	944
WM12_S7_020	Environmental Information Processing	120
WM12_S7_020	Cellular Processes	85
WM12_S7_020	Human Diseases	127
WM12_S7_020	Brite Hierarchies	953
WM12_S7_020	Not Included in Pathway or Brite	246
WM12_S7_020	Organismal Systems	52
WM12_S7_020	Genetic Information Processing	157
WM12_S7_027	Metabolism	652
WM12_S7_027	Brite Hierarchies	486
WM12_S7_027	Human Diseases	120
WM12_S7_027	Environmental Information Processing	46
WM12_S7_027	Not Included in Pathway or Brite	110
WM12_S7_027	Organismal Systems	25
WM12_S7_027	Genetic Information Processing	164
WM12_S7_027	Cellular Processes	33
WM12_S7_029	Metabolism	547
WM12_S7_029	Organismal Systems	24
WM12_S7_029	Brite Hierarchies	646
WM12_S7_029	Environmental Information Processing	102
WM12_S7_029	Human Diseases	100
WM12_S7_029	Not Included in Pathway or Brite	195
WM12_S7_029	Cellular Processes	109
WM12_S7_029	Genetic Information Processing	108
WM12_S7_037	Metabolism	455
WM12_S7_037	Environmental Information Processing	89
WM12_S7_037	Organismal Systems	16
WM12_S7_037	Brite Hierarchies	470
WM12_S7_037	Human Diseases	28
WM12_S7_037	Not Included in Pathway or Brite	119
WM12_S7_037	Cellular Processes	56
WM12_S7_037	Genetic Information Processing	68
WM12_S7_039	Metabolism	230
WM12_S7_039	Brite Hierarchies	226
WM12_S7_039	Not Included in Pathway or Brite	84
WM12_S7_039	Cellular Processes	26
WM12_S7_039	Organismal Systems	11
WM12_S7_039	Genetic Information Processing	18
WM12_S7_039	Environmental Information Processing	42
WM12_S7_039	Human Diseases	15
WM12_S7_040	Metabolism	210
WM12_S7_040	Environmental Information Processing	35
WM12_S7_040	Brite Hierarchies	378
WM12_S7_040	Human Diseases	53
WM12_S7_040	Organismal Systems	12
WM12_S7_040	Genetic Information Processing	95
WM12_S7_040	Not Included in Pathway or Brite	58
WM12_S7_040	Cellular Processes	21
WM12_S7_042	Metabolism	1683
WM12_S7_042	Environmental Information Processing	386
WM12_S7_042	Human Diseases	208
WM12_S7_042	Brite Hierarchies	2161
WM12_S7_042	Not Included in Pathway or Brite	488
WM12_S7_042	Cellular Processes	269
WM12_S7_042	Organismal Systems	90
WM12_S7_042	Genetic Information Processing	139
WM12_S7_043	Metabolism	314
WM12_S7_043	Organismal Systems	18
WM12_S7_043	Brite Hierarchies	467
WM12_S7_043	Not Included in Pathway or Brite	95
WM12_S7_043	Environmental Information Processing	76
WM12_S7_043	Human Diseases	32
WM12_S7_043	Cellular Processes	78
WM12_S7_043	Genetic Information Processing	50
WM12_S7_044	Metabolism	150
WM12_S7_044	Human Diseases	36
WM12_S7_044	Brite Hierarchies	454
WM12_S7_044	Environmental Information Processing	44
WM12_S7_044	Genetic Information Processing	153
WM12_S7_044	Not Included in Pathway or Brite	62
WM12_S7_044	Organismal Systems	12
WM12_S7_044	Cellular Processes	41
WM13_S8_005	Metabolism	1056
WM13_S8_005	Organismal Systems	75
WM13_S8_005	Human Diseases	231
WM13_S8_005	Brite Hierarchies	1178
WM13_S8_005	Not Included in Pathway or Brite	243
WM13_S8_005	Environmental Information Processing	203
WM13_S8_005	Genetic Information Processing	146
WM13_S8_005	Cellular Processes	210
WM13_S8_006	Metabolism	1338
WM13_S8_006	Brite Hierarchies	1228
WM13_S8_006	Not Included in Pathway or Brite	278
WM13_S8_006	Environmental Information Processing	159
WM13_S8_006	Human Diseases	148
WM13_S8_006	Organismal Systems	77
WM13_S8_006	Cellular Processes	145
WM13_S8_006	Genetic Information Processing	160
WM13_S8_007	Metabolism	1718
WM13_S8_007	Organismal Systems	143
WM13_S8_007	Environmental Information Processing	502
WM13_S8_007	Human Diseases	302
WM13_S8_007	Brite Hierarchies	2601
WM13_S8_007	Not Included in Pathway or Brite	562
WM13_S8_007	Cellular Processes	466
WM13_S8_007	Genetic Information Processing	191
WM13_S8_026	Metabolism	272
WM13_S8_026	Environmental Information Processing	53
WM13_S8_026	Organismal Systems	46
WM13_S8_026	Human Diseases	70
WM13_S8_026	Brite Hierarchies	521
WM13_S8_026	Cellular Processes	31
WM13_S8_026	Not Included in Pathway or Brite	95
WM13_S8_026	Genetic Information Processing	134
WM13_S8_034	Metabolism	308
WM13_S8_034	Not Included in Pathway or Brite	96
WM13_S8_034	Brite Hierarchies	482
WM13_S8_034	Environmental Information Processing	129
WM13_S8_034	Organismal Systems	50
WM13_S8_034	Human Diseases	63
WM13_S8_034	Cellular Processes	122
WM13_S8_034	Genetic Information Processing	42
WM13_S8_038	Metabolism	964
WM13_S8_038	Brite Hierarchies	956
WM13_S8_038	Environmental Information Processing	141
WM13_S8_038	Human Diseases	141
WM13_S8_038	Organismal Systems	93
WM13_S8_038	Not Included in Pathway or Brite	220
WM13_S8_038	Cellular Processes	95
WM13_S8_038	Genetic Information Processing	137
WM14_S9_004	Metabolism	1034
WM14_S9_004	Environmental Information Processing	165
WM14_S9_004	Organismal Systems	47
WM14_S9_004	Cellular Processes	86
WM14_S9_004	Human Diseases	105
WM14_S9_004	Brite Hierarchies	1231
WM14_S9_004	Not Included in Pathway or Brite	289
WM14_S9_004	Genetic Information Processing	193
WM14_S9_010	Metabolism	401
WM14_S9_010	Brite Hierarchies	409
WM14_S9_010	Not Included in Pathway or Brite	136
WM14_S9_010	Organismal Systems	17
WM14_S9_010	Human Diseases	129
WM14_S9_010	Cellular Processes	84
WM14_S9_010	Environmental Information Processing	54
WM14_S9_010	Genetic Information Processing	41
WM14_S9_013	Metabolism	902
WM14_S9_013	Brite Hierarchies	1017
WM14_S9_013	Not Included in Pathway or Brite	271
WM14_S9_013	Environmental Information Processing	257
WM14_S9_013	Human Diseases	106
WM14_S9_013	Organismal Systems	52
WM14_S9_013	Genetic Information Processing	73
WM14_S9_013	Cellular Processes	261
WM14_S9_015	Metabolism	1565
WM14_S9_015	Environmental Information Processing	357
WM14_S9_015	Brite Hierarchies	2046
WM14_S9_015	Not Included in Pathway or Brite	439
WM14_S9_015	Human Diseases	176
WM14_S9_015	Organismal Systems	91
WM14_S9_015	Cellular Processes	160
WM14_S9_015	Genetic Information Processing	190
WM14_S9_024	Metabolism	252
WM14_S9_024	Human Diseases	51
WM14_S9_024	Brite Hierarchies	343
WM14_S9_024	Not Included in Pathway or Brite	64
WM14_S9_024	Organismal Systems	11
WM14_S9_024	Environmental Information Processing	93
WM14_S9_024	Cellular Processes	72
WM14_S9_024	Genetic Information Processing	28
WM14_S9_026	Metabolism	546
WM14_S9_026	Brite Hierarchies	581
WM14_S9_026	Environmental Information Processing	102
WM14_S9_026	Human Diseases	44
WM14_S9_026	Organismal Systems	29
WM14_S9_026	Not Included in Pathway or Brite	129
WM14_S9_026	Genetic Information Processing	106
WM14_S9_026	Cellular Processes	93
WM14_S9_033	Metabolism	440
WM14_S9_033	Brite Hierarchies	721
WM14_S9_033	Not Included in Pathway or Brite	172
WM14_S9_033	Environmental Information Processing	171
WM14_S9_033	Organismal Systems	95
WM14_S9_033	Human Diseases	106
WM14_S9_033	Cellular Processes	113
WM14_S9_033	Genetic Information Processing	57
WM14_S9_035	Metabolism	1066
WM14_S9_035	Environmental Information Processing	103
WM14_S9_035	Human Diseases	66
WM14_S9_035	Brite Hierarchies	791
WM14_S9_035	Not Included in Pathway or Brite	164
WM14_S9_035	Genetic Information Processing	153
WM14_S9_035	Cellular Processes	86
WM14_S9_035	Organismal Systems	24
WM14_S9_038	Metabolism	72
WM14_S9_038	Environmental Information Processing	28
WM14_S9_038	Human Diseases	12
WM14_S9_038	Brite Hierarchies	138
WM14_S9_038	Not Included in Pathway or Brite	34
WM14_S9_038	Cellular Processes	21
WM14_S9_038	Organismal Systems	7
WM14_S9_038	Genetic Information Processing	13
WM15_S10_004	Metabolism	1095
WM15_S10_004	Environmental Information Processing	189
WM15_S10_004	Cellular Processes	99
WM15_S10_004	Human Diseases	160
WM15_S10_004	Brite Hierarchies	1300
WM15_S10_004	Not Included in Pathway or Brite	283
WM15_S10_004	Organismal Systems	68
WM15_S10_004	Genetic Information Processing	192
WM15_S10_005	Metabolism	223
WM15_S10_005	Brite Hierarchies	261
WM15_S10_005	Not Included in Pathway or Brite	63
WM15_S10_005	Environmental Information Processing	61
WM15_S10_005	Organismal Systems	16
WM15_S10_005	Human Diseases	33
WM15_S10_005	Genetic Information Processing	15
WM15_S10_005	Cellular Processes	55
WM15_S10_006	Metabolism	1200
WM15_S10_006	Environmental Information Processing	158
WM15_S10_006	Cellular Processes	164
WM15_S10_006	Human Diseases	280
WM15_S10_006	Brite Hierarchies	1099
WM15_S10_006	Not Included in Pathway or Brite	255
WM15_S10_006	Organismal Systems	89
WM15_S10_006	Genetic Information Processing	156
WM15_S10_010	Metabolism	484
WM15_S10_010	Human Diseases	135
WM15_S10_010	Brite Hierarchies	539
WM15_S10_010	Not Included in Pathway or Brite	132
WM15_S10_010	Environmental Information Processing	93
WM15_S10_010	Organismal Systems	68
WM15_S10_010	Genetic Information Processing	50
WM15_S10_010	Cellular Processes	97
WM15_S10_012	Metabolism	1482
WM15_S10_012	Organismal Systems	81
WM15_S10_012	Cellular Processes	289
WM15_S10_012	Human Diseases	230
WM15_S10_012	Brite Hierarchies	1583
WM15_S10_012	Environmental Information Processing	466
WM15_S10_012	Not Included in Pathway or Brite	316
WM15_S10_012	Genetic Information Processing	146
WM15_S10_013	Metabolism	1449
WM15_S10_013	Organismal Systems	99
WM15_S10_013	Environmental Information Processing	289
WM15_S10_013	Cellular Processes	240
WM15_S10_013	Human Diseases	221
WM15_S10_013	Brite Hierarchies	1544
WM15_S10_013	Not Included in Pathway or Brite	335
WM15_S10_013	Genetic Information Processing	151
WM15_S10_016	Metabolism	1101
WM15_S10_016	Environmental Information Processing	206
WM15_S10_016	Cellular Processes	100
WM15_S10_016	Human Diseases	175
WM15_S10_016	Brite Hierarchies	1459
WM15_S10_016	Not Included in Pathway or Brite	302
WM15_S10_016	Organismal Systems	100
WM15_S10_016	Genetic Information Processing	147
WM15_S10_017	Metabolism	215
WM15_S10_017	Brite Hierarchies	209
WM15_S10_017	Not Included in Pathway or Brite	63
WM15_S10_017	Organismal Systems	10
WM15_S10_017	Human Diseases	24
WM15_S10_017	Environmental Information Processing	44
WM15_S10_017	Cellular Processes	25
WM15_S10_017	Genetic Information Processing	26
WM15_S10_026	Metabolism	606
WM15_S10_026	Organismal Systems	52
WM15_S10_026	Human Diseases	94
WM15_S10_026	Brite Hierarchies	679
WM15_S10_026	Environmental Information Processing	98
WM15_S10_026	Cellular Processes	58
WM15_S10_026	Not Included in Pathway or Brite	100
WM15_S10_026	Genetic Information Processing	130
WM15_S10_027	Metabolism	556
WM15_S10_027	Organismal Systems	99
WM15_S10_027	Human Diseases	144
WM15_S10_027	Brite Hierarchies	711
WM15_S10_027	Environmental Information Processing	105
WM15_S10_027	Cellular Processes	81
WM15_S10_027	Not Included in Pathway or Brite	121
WM15_S10_027	Genetic Information Processing	138
WM15_S10_028	Metabolism	880
WM15_S10_028	Organismal Systems	104
WM15_S10_028	Brite Hierarchies	1129
WM15_S10_028	Environmental Information Processing	156
WM15_S10_028	Human Diseases	234
WM15_S10_028	Not Included in Pathway or Brite	196
WM15_S10_028	Cellular Processes	133
WM15_S10_028	Genetic Information Processing	175
WM15_S10_029	Metabolism	553
WM15_S10_029	Brite Hierarchies	412
WM15_S10_029	Not Included in Pathway or Brite	136
WM15_S10_029	Environmental Information Processing	86
WM15_S10_029	Organismal Systems	26
WM15_S10_029	Human Diseases	19
WM15_S10_029	Genetic Information Processing	44
WM15_S10_029	Cellular Processes	82
WM15_S10_033	Metabolism	1082
WM15_S10_033	Environmental Information Processing	169
WM15_S10_033	Cellular Processes	88
WM15_S10_033	Human Diseases	155
WM15_S10_033	Brite Hierarchies	1143
WM15_S10_033	Not Included in Pathway or Brite	262
WM15_S10_033	Organismal Systems	61
WM15_S10_033	Genetic Information Processing	164
WM15_S10_034	Metabolism	1107
WM15_S10_034	Organismal Systems	178
WM15_S10_034	Environmental Information Processing	396
WM15_S10_034	Human Diseases	190
WM15_S10_034	Brite Hierarchies	1688
WM15_S10_034	Not Included in Pathway or Brite	371
WM15_S10_034	Cellular Processes	293
WM15_S10_034	Genetic Information Processing	165
WM16_S11_008	Metabolism	1244
WM16_S11_008	Environmental Information Processing	203
WM16_S11_008	Cellular Processes	143
WM16_S11_008	Human Diseases	196
WM16_S11_008	Brite Hierarchies	1358
WM16_S11_008	Not Included in Pathway or Brite	330
WM16_S11_008	Organismal Systems	72
WM16_S11_008	Genetic Information Processing	178
WM16_S11_010	Metabolism	514
WM16_S11_010	Human Diseases	88
WM16_S11_010	Brite Hierarchies	817
WM16_S11_010	Environmental Information Processing	210
WM16_S11_010	Organismal Systems	33
WM16_S11_010	Not Included in Pathway or Brite	202
WM16_S11_010	Genetic Information Processing	53
WM16_S11_010	Cellular Processes	185
WM16_S11_015	Metabolism	1174
WM16_S11_015	Environmental Information Processing	172
WM16_S11_015	Not Included in Pathway or Brite	271
WM16_S11_015	Brite Hierarchies	1146
WM16_S11_015	Human Diseases	276
WM16_S11_015	Organismal Systems	98
WM16_S11_015	Genetic Information Processing	144
WM16_S11_015	Cellular Processes	163
WM16_S11_016	Metabolism	915
WM16_S11_016	Brite Hierarchies	1529
WM16_S11_016	Environmental Information Processing	363
WM16_S11_016	Human Diseases	182
WM16_S11_016	Not Included in Pathway or Brite	374
WM16_S11_016	Organismal Systems	42
WM16_S11_016	Cellular Processes	256
WM16_S11_016	Genetic Information Processing	105
WM16_S11_018	Metabolism	708
WM16_S11_018	Brite Hierarchies	671
WM16_S11_018	Environmental Information Processing	160
WM16_S11_018	Human Diseases	62
WM16_S11_018	Organismal Systems	34
WM16_S11_018	Not Included in Pathway or Brite	199
WM16_S11_018	Cellular Processes	145
WM16_S11_018	Genetic Information Processing	63
WM16_S11_020	Metabolism	802
WM16_S11_020	Brite Hierarchies	994
WM16_S11_020	Not Included in Pathway or Brite	233
WM16_S11_020	Organismal Systems	55
WM16_S11_020	Human Diseases	140
WM16_S11_020	Environmental Information Processing	195
WM16_S11_020	Genetic Information Processing	109
WM16_S11_020	Cellular Processes	138
WM16_S11_023	Metabolism	163
WM16_S11_023	Brite Hierarchies	219
WM16_S11_023	Not Included in Pathway or Brite	44
WM16_S11_023	Human Diseases	30
WM16_S11_023	Cellular Processes	25
WM16_S11_023	Organismal Systems	10
WM16_S11_023	Environmental Information Processing	37
WM16_S11_023	Genetic Information Processing	14
WM16_S11_027	Metabolism	721
WM16_S11_027	Cellular Processes	47
WM16_S11_027	Human Diseases	47
WM16_S11_027	Brite Hierarchies	578
WM16_S11_027	Environmental Information Processing	73
WM16_S11_027	Not Included in Pathway or Brite	100
WM16_S11_027	Genetic Information Processing	146
WM16_S11_027	Organismal Systems	18
WM16_S11_028	Metabolism	1156
WM16_S11_028	Environmental Information Processing	172
WM16_S11_028	Cellular Processes	111
WM16_S11_028	Human Diseases	142
WM16_S11_028	Brite Hierarchies	1238
